record_offset,sig8,body_prefix,route_layer,matched_field,field_value,window_start,window_end,window_state,status,content_class,family_id,confidence,semantic_label,source_stage,source_candidate,rationale
265660,0000010c43fc9ae9,7321,normalized_deferred,pos094,1686212354.0,880774914.0,883658498.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,buggy challenge preview (normalized deferred_oob),stage52,p094_300m_6484a0c2_347F8F02_34AB8F02,normalized_oob|visual_confirmed|buggy_two_vehicle|challenge_taxonomy|mpeg2video|duration_present|norm=0x30000000|normalized_value=880905986
447457,0000010c43fc9ae9,7321,field_exact,pos024,925218112.0,925087040.0,927970624.0,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,stage51,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
778056,0000010c43fc9ae9,7321,normalized_deferred,pos020,3032363422.0,884748702.0,887632286.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,GO-overlay challenge preview (normalized deferred_oob),stage52,p020_800m_b4be319e_34BC319E_34E8319E,normalized_oob|visual_confirmed|go_overlay|challenge_taxonomy|mpeg2video|duration_present|norm=0x80000000|normalized_value=884879774
1133158,0000010c43fc9ae9,7321,field_exact,pos094,33030392.0,32899320.0,35782904.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
1868899,0000010c43fc9ae9,7321,field_exact,pos094,63968575.0,63837503.0,66721087.0,routable,rejected,nonstandard,reject_nonstandard_family,medium,weird mixed-stream candidate,stage51,43fc9a_pos094_03CFEDBF_03CDEDBF_03F9EDBF_c3.pss,mpeg1video+mp2_or_mp3_like|weird_duration|sheet_failed
1930605,0000010c43fc9ae9,7321,field_exact,pos094,4472320.0,4341248.0,7224832.0,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,stage51,43fc9a_pos094_00443E00_00423E00_006E3E00_c3.pss,video_valid_but_black_sheet
2267183,0000010c43fc9ae9,7321,field_exact,pos094,4461302.0,4330230.0,7213814.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
3084231,0000010c43fc9ae9,7321,normalized_deferred,pos020,4119720260.0,898363716.0,901247300.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,multi-vehicle challenge preview (normalized deferred_oob),stage52,p020_cnorm_f58df144_358BF144_35B7F144,normalized_oob|visual_confirmed|multi_vehicle_backdrop|challenge_taxonomy|mpeg2video|duration_present|norm=0xC0000000|normalized_value=898494788
3990595,0000010c43fc9ae9,7321,field_exact,pos024,70811129.0,70680057.0,73563641.0,routable,rejected,nonstandard,reject_nonstandard_family,medium,corrupt or false-positive preview window,stage51,43fc9a_pos024_04387DF9_04367DF9_04627DF9_c3.pss,weird_duration|mostly_black_sheet|false_positive_like
4240891,0000010c43fc9ae9,7321,normalized_deferred,pos020,2633239968.0,485625248,488508832,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_9CF40DA0_minus_80000000_1CF40DA0.pss,stage54_cluster_closure|norm=0x80000000|normalized_value=485756320
5104799,0000010c43fc9ae9,7321,normalized_deferred,pos020,2474588544.0,595409280,598292864,normalized_routable,rejected,nonstandard,reject_nonstandard_family,medium,fragmentary/nonstandard normalized video cluster,stage54,43fc9a_7321_pos020_937F3980_minus_70000000_237F3980.pss,stage54_cluster_closure|norm=0x70000000|normalized_value=595540352
5581666,0000010c43fc9ae9,7321,field_exact,pos094,9536529.0,9405457.0,12289041.0,routable,rejected,audio_only,reject_audio_only_family,medium,audio-only candidate,stage51,43fc9a_pos094_009183F1_008F83F1_00BB83F1_c3.pss,mp3_only|no_video
6024836,0000010c43fc9ae9,7321,normalized_deferred,pos020,2010265984.0,936393088.0,939276672.0,normalized_routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium_high,GO-overlay track flythrough preview (normalized deferred_oob),stage52,p020_400m_77d23980_37D03980_37FC3980,normalized_oob|visual_confirmed|go_overlay|course_flythrough|mpeg2video|duration_na_or_present|norm=0x40000000|normalized_value=936524160
6117662,0000010c43fc9ae9,7321,normalized_deferred,pos020,4003739520.0,,,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_EEA43780_minus_D0000000_1EA43780.pss,stage54_cluster_closure|norm=0xD0000000|normalized_value=514078592
6563410,0000010c43fc9ae9,7321,normalized_deferred,pos020,1264352611.0,190479715,193363299,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_4B5C7D63_minus_40000000_0B5C7D63.pss,stage54_cluster_closure|norm=0x40000000|normalized_value=190610787
6992822,0000010c43fc9ae9,7321,field_exact,pos024,939042206.0,938911134.0,941794718.0,routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,GO-overlay track flythrough preview,stage51,43fc9a_pos024_37F8A59E_37F6A59E_3822A59E_c3.pss,visual_confirmed|go_overlay|course_flythrough|new_family_candidate
7597666,0000010c43fc9ae9,7321,field_exact,pos094,546484295.0,546353223.0,549236807.0,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,stage51,43fc9a_pos094_2092B047_2090B047_20BCB047_c3.pss,mpeg2video+audio|black_or_garbled_sheet
8620055,0000010c43fc9ae9,7321,normalized_deferred,pos094,1686212354.0,880774914.0,883658498.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,buggy challenge preview (normalized deferred_oob),stage52,p094_300m_6484a0c2_347F8F02_34AB8F02,normalized_oob|visual_confirmed|buggy_two_vehicle|challenge_taxonomy|mpeg2video|duration_present|norm=0x30000000|normalized_value=880905986
8826465,0000010c43fc9ae9,7321,field_exact,pos024,925218112.0,925087040.0,927970624.0,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,stage51,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
9345101,0000010c43fc9ae9,7321,field_exact,pos024,876598009.0,876466937.0,879350521.0,routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium_high,Elf multi-vehicle challenge preview,stage51,43fc9a_pos024_343FD2F9_343DD2F9_3469D2F9_c4.pss,visual_confirmed|elf_branding|multi_vehicle_backdrop|duration_missing_but_sheet_clear
9574459,0000010c43fc9ae9,7321,field_exact,pos094,33030392.0,32899320.0,35782904.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
10368402,0000010c43fc9ae9,7321,normalized_deferred,pos020,4003739520.0,,,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_EEA43780_minus_D0000000_1EA43780.pss,stage54_cluster_closure|norm=0xD0000000|normalized_value=514078592
10725334,0000010c43fc9ae9,7321,field_exact,pos094,4461302.0,4330230.0,7213814.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
11539647,0000010c43fc9ae9,7321,normalized_deferred,pos020,4119720260.0,898363716.0,901247300.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,multi-vehicle challenge preview (normalized deferred_oob),stage52,p020_cnorm_f58df144_358BF144_35B7F144,normalized_oob|visual_confirmed|multi_vehicle_backdrop|challenge_taxonomy|mpeg2video|duration_present|norm=0xC0000000|normalized_value=898494788
120103137,0000010c43fc9ae9,7321,field_exact,pos024,886042620.0,885911548.0,888795132.0,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,stage51,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
120556372,0000010c43fc9ae9,7321,normalized_deferred,pos020,1558100056.0,1021098072,1023981656,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_5CDEB858_minus_20000000_3CDEB858.pss,stage54_cluster_closure|norm=0x20000000|normalized_value=1021229144
128578709,0000010c43fc9ae9,7321,field_exact,pos024,886042620.0,885911548.0,888795132.0,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,stage51,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
129034696,0000010c43fc9ae9,7321,normalized_deferred,pos020,1507768417.0,970766433.0,973650017.0,normalized_routable,evidence,track_menu_preview,track_menu_preview_family_01,low_medium,degraded sponsor-backed preview (normalized deferred_oob),stage52,p020_200m_59df7d81_39DCB861_3A08B861,normalized_oob|mpeg2video|duration_present|sheet_degraded_or_blurry|norm=0x20000000|normalized_value=970897505
405821528,0000010c43fc9ae9,7321,normalized_deferred,pos024,3774146039.0,821224951.0,824108535.0,normalized_routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,Bago-overlay track flythrough preview (normalized deferred_oob),stage52,p024_bnorm_e0f4e5f7_30F2E5F7_311EE5F7,normalized_oob|visual_confirmed|bago_overlay|course_flythrough|mpeg2video|duration_missing|norm=0xB0000000|normalized_value=821356023
406018223,0000010c43fc9ae9,7321,normalized_deferred,pos094,1686212354.0,880774914.0,883658498.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,buggy challenge preview (normalized deferred_oob),stage52,p094_300m_6484a0c2_347F8F02_34AB8F02,normalized_oob|visual_confirmed|buggy_two_vehicle|challenge_taxonomy|mpeg2video|duration_present|norm=0x30000000|normalized_value=880905986
406200020,0000010c43fc9ae9,7321,field_exact,pos024,925218112.0,925087040.0,927970624.0,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,stage51,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
406530619,0000010c43fc9ae9,7321,normalized_deferred,pos020,3032363422.0,884748702.0,887632286.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,GO-overlay challenge preview (normalized deferred_oob),stage52,p020_800m_b4be319e_34BC319E_34E8319E,normalized_oob|visual_confirmed|go_overlay|challenge_taxonomy|mpeg2video|duration_present|norm=0x80000000|normalized_value=884879774
406885721,0000010c43fc9ae9,7321,field_exact,pos094,33030392.0,32899320.0,35782904.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
407621462,0000010c43fc9ae9,7321,field_exact,pos094,63968575.0,63837503.0,66721087.0,routable,rejected,nonstandard,reject_nonstandard_family,medium,weird mixed-stream candidate,stage51,43fc9a_pos094_03CFEDBF_03CDEDBF_03F9EDBF_c3.pss,mpeg1video+mp2_or_mp3_like|weird_duration|sheet_failed
407683168,0000010c43fc9ae9,7321,field_exact,pos094,4472320.0,4341248.0,7224832.0,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,stage51,43fc9a_pos094_00443E00_00423E00_006E3E00_c3.pss,video_valid_but_black_sheet
408019746,0000010c43fc9ae9,7321,field_exact,pos094,4461302.0,4330230.0,7213814.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
408836794,0000010c43fc9ae9,7321,normalized_deferred,pos020,4119720260.0,898363716.0,901247300.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,multi-vehicle challenge preview (normalized deferred_oob),stage52,p020_cnorm_f58df144_358BF144_35B7F144,normalized_oob|visual_confirmed|multi_vehicle_backdrop|challenge_taxonomy|mpeg2video|duration_present|norm=0xC0000000|normalized_value=898494788
409743158,0000010c43fc9ae9,7321,field_exact,pos024,70811129.0,70680057.0,73563641.0,routable,rejected,nonstandard,reject_nonstandard_family,medium,corrupt or false-positive preview window,stage51,43fc9a_pos024_04387DF9_04367DF9_04627DF9_c3.pss,weird_duration|mostly_black_sheet|false_positive_like
409993454,0000010c43fc9ae9,7321,normalized_deferred,pos020,2633239968.0,485625248,488508832,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_9CF40DA0_minus_80000000_1CF40DA0.pss,stage54_cluster_closure|norm=0x80000000|normalized_value=485756320
410857362,0000010c43fc9ae9,7321,normalized_deferred,pos020,2474588544.0,595409280,598292864,normalized_routable,rejected,nonstandard,reject_nonstandard_family,medium,fragmentary/nonstandard normalized video cluster,stage54,43fc9a_7321_pos020_937F3980_minus_70000000_237F3980.pss,stage54_cluster_closure|norm=0x70000000|normalized_value=595540352
411334229,0000010c43fc9ae9,7321,field_exact,pos094,9536529.0,9405457.0,12289041.0,routable,rejected,audio_only,reject_audio_only_family,medium,audio-only candidate,stage51,43fc9a_pos094_009183F1_008F83F1_00BB83F1_c3.pss,mp3_only|no_video
411777399,0000010c43fc9ae9,7321,normalized_deferred,pos020,2010265984.0,936393088.0,939276672.0,normalized_routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium_high,GO-overlay track flythrough preview (normalized deferred_oob),stage52,p020_400m_77d23980_37D03980_37FC3980,normalized_oob|visual_confirmed|go_overlay|course_flythrough|mpeg2video|duration_na_or_present|norm=0x40000000|normalized_value=936524160
411870225,0000010c43fc9ae9,7321,normalized_deferred,pos020,4003739520.0,,,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_EEA43780_minus_D0000000_1EA43780.pss,stage54_cluster_closure|norm=0xD0000000|normalized_value=514078592
412315973,0000010c43fc9ae9,7321,normalized_deferred,pos020,1264352611.0,190479715,193363299,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_4B5C7D63_minus_40000000_0B5C7D63.pss,stage54_cluster_closure|norm=0x40000000|normalized_value=190610787
412745385,0000010c43fc9ae9,7321,field_exact,pos024,939042206.0,938911134.0,941794718.0,routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,GO-overlay track flythrough preview,stage51,43fc9a_pos024_37F8A59E_37F6A59E_3822A59E_c3.pss,visual_confirmed|go_overlay|course_flythrough|new_family_candidate
413350229,0000010c43fc9ae9,7321,field_exact,pos094,546484295.0,546353223.0,549236807.0,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,stage51,43fc9a_pos094_2092B047_2090B047_20BCB047_c3.pss,mpeg2video+audio|black_or_garbled_sheet
414372618,0000010c43fc9ae9,7321,normalized_deferred,pos094,1686212354.0,880774914.0,883658498.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,buggy challenge preview (normalized deferred_oob),stage52,p094_300m_6484a0c2_347F8F02_34AB8F02,normalized_oob|visual_confirmed|buggy_two_vehicle|challenge_taxonomy|mpeg2video|duration_present|norm=0x30000000|normalized_value=880905986
414579028,0000010c43fc9ae9,7321,field_exact,pos024,925218112.0,925087040.0,927970624.0,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,stage51,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
415097664,0000010c43fc9ae9,7321,field_exact,pos024,876598009.0,876466937.0,879350521.0,routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium_high,Elf multi-vehicle challenge preview,stage51,43fc9a_pos024_343FD2F9_343DD2F9_3469D2F9_c4.pss,visual_confirmed|elf_branding|multi_vehicle_backdrop|duration_missing_but_sheet_clear
415327022,0000010c43fc9ae9,7321,field_exact,pos094,33030392.0,32899320.0,35782904.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
416120965,0000010c43fc9ae9,7321,normalized_deferred,pos020,4003739520.0,,,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_EEA43780_minus_D0000000_1EA43780.pss,stage54_cluster_closure|norm=0xD0000000|normalized_value=514078592
416477897,0000010c43fc9ae9,7321,field_exact,pos094,4461302.0,4330230.0,7213814.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
417292210,0000010c43fc9ae9,7321,normalized_deferred,pos020,4119720260.0,898363716.0,901247300.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,multi-vehicle challenge preview (normalized deferred_oob),stage52,p020_cnorm_f58df144_358BF144_35B7F144,normalized_oob|visual_confirmed|multi_vehicle_backdrop|challenge_taxonomy|mpeg2video|duration_present|norm=0xC0000000|normalized_value=898494788
525855700,0000010c43fc9ae9,7321,field_exact,pos024,886042620.0,885911548.0,888795132.0,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,stage51,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
526308935,0000010c43fc9ae9,7321,normalized_deferred,pos020,1558100056.0,1021098072,1023981656,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_5CDEB858_minus_20000000_3CDEB858.pss,stage54_cluster_closure|norm=0x20000000|normalized_value=1021229144
534331272,0000010c43fc9ae9,7321,field_exact,pos024,886042620.0,885911548.0,888795132.0,routable,clean,challenge_preview,challenge_preview_family_misc,high,challenge preview two-car backdrop,stage51,challenge-NORM-43fc9a_stage24_rank06_pos024_34CDEFFC_34F9EFFC.pss,visual_confirmed|two_cars_background|challenge_taxonomy
534787259,0000010c43fc9ae9,7321,normalized_deferred,pos020,1507768417.0,970766433.0,973650017.0,normalized_routable,evidence,track_menu_preview,track_menu_preview_family_01,low_medium,degraded sponsor-backed preview (normalized deferred_oob),stage52,p020_200m_59df7d81_39DCB861_3A08B861,normalized_oob|mpeg2video|duration_present|sheet_degraded_or_blurry|norm=0x20000000|normalized_value=970897505
811573742,0000010c43fc9ae9,7321,normalized_deferred,pos024,3774146039.0,821224951.0,824108535.0,normalized_routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,Bago-overlay track flythrough preview (normalized deferred_oob),stage52,p024_bnorm_e0f4e5f7_30F2E5F7_311EE5F7,normalized_oob|visual_confirmed|bago_overlay|course_flythrough|mpeg2video|duration_missing|norm=0xB0000000|normalized_value=821356023
811769458,0000010c43fc9ae9,7321,normalized_deferred,pos094,1686212354.0,880774914.0,883658498.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,buggy challenge preview (normalized deferred_oob),stage52,p094_300m_6484a0c2_347F8F02_34AB8F02,normalized_oob|visual_confirmed|buggy_two_vehicle|challenge_taxonomy|mpeg2video|duration_present|norm=0x30000000|normalized_value=880905986
811950391,0000010c43fc9ae9,7321,field_exact,pos024,925218112.0,925087040.0,927970624.0,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,stage51,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
812279453,0000010c43fc9ae9,7321,normalized_deferred,pos020,3032363422.0,884748702.0,887632286.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,GO-overlay challenge preview (normalized deferred_oob),stage52,p020_800m_b4be319e_34BC319E_34E8319E,normalized_oob|visual_confirmed|go_overlay|challenge_taxonomy|mpeg2video|duration_present|norm=0x80000000|normalized_value=884879774
812418275,0000010c43fc9ae9,7321,field_exact,pos024,876598009.0,876466937.0,879350521.0,routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium_high,Elf multi-vehicle challenge preview,stage51,43fc9a_pos024_343FD2F9_343DD2F9_3469D2F9_c4.pss,visual_confirmed|elf_branding|multi_vehicle_backdrop|duration_missing_but_sheet_clear
812633042,0000010c43fc9ae9,7321,field_exact,pos094,33030392.0,32899320.0,35782904.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
813365276,0000010c43fc9ae9,7321,field_exact,pos094,63968575.0,63837503.0,66721087.0,routable,rejected,nonstandard,reject_nonstandard_family,medium,weird mixed-stream candidate,stage51,43fc9a_pos094_03CFEDBF_03CDEDBF_03F9EDBF_c3.pss,mpeg1video+mp2_or_mp3_like|weird_duration|sheet_failed
813426705,0000010c43fc9ae9,7321,field_exact,pos094,4472320.0,4341248.0,7224832.0,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,stage51,43fc9a_pos094_00443E00_00423E00_006E3E00_c3.pss,video_valid_but_black_sheet
813761605,0000010c43fc9ae9,7321,field_exact,pos094,4461302.0,4330230.0,7213814.0,routable,evidence,track_menu_preview,track_menu_preview_family_01,medium,degraded track/menu preview window,stage51,43fc9a_stage24_rank04/05/07_pos094_series,mpeg2video|sane_duration|mostly_black_or_degraded_contact_sheets
814574699,0000010c43fc9ae9,7321,normalized_deferred,pos020,4119720260.0,898363716.0,901247300.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,multi-vehicle challenge preview (normalized deferred_oob),stage52,p020_cnorm_f58df144_358BF144_35B7F144,normalized_oob|visual_confirmed|multi_vehicle_backdrop|challenge_taxonomy|mpeg2video|duration_present|norm=0xC0000000|normalized_value=898494788
815475919,0000010c43fc9ae9,7321,field_exact,pos024,70811129.0,70680057.0,73563641.0,routable,rejected,nonstandard,reject_nonstandard_family,medium,corrupt or false-positive preview window,stage51,43fc9a_pos024_04387DF9_04367DF9_04627DF9_c3.pss,weird_duration|mostly_black_sheet|false_positive_like
815724238,0000010c43fc9ae9,7321,normalized_deferred,pos020,2633239968.0,485625248,488508832,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_9CF40DA0_minus_80000000_1CF40DA0.pss,stage54_cluster_closure|norm=0x80000000|normalized_value=485756320
816158971,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
816323184,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
816581985,0000010c43fc9ae9,7321,normalized_deferred,pos020,2474588544.0,595409280,598292864,normalized_routable,rejected,nonstandard,reject_nonstandard_family,medium,fragmentary/nonstandard normalized video cluster,stage54,43fc9a_7321_pos020_937F3980_minus_70000000_237F3980.pss,stage54_cluster_closure|norm=0x70000000|normalized_value=595540352
817055022,0000010c43fc9ae9,7321,field_exact,pos094,9536529.0,9405457.0,12289041.0,routable,rejected,audio_only,reject_audio_only_family,medium,audio-only candidate,stage51,43fc9a_pos094_009183F1_008F83F1_00BB83F1_c3.pss,mp3_only|no_video
817494638,0000010c43fc9ae9,7321,normalized_deferred,pos020,2010265984.0,936393088.0,939276672.0,normalized_routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium_high,GO-overlay track flythrough preview (normalized deferred_oob),stage52,p020_400m_77d23980_37D03980_37FC3980,normalized_oob|visual_confirmed|go_overlay|course_flythrough|mpeg2video|duration_na_or_present|norm=0x40000000|normalized_value=936524160
817586776,0000010c43fc9ae9,7321,normalized_deferred,pos020,4003739520.0,,,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_EEA43780_minus_D0000000_1EA43780.pss,stage54_cluster_closure|norm=0xD0000000|normalized_value=514078592
818028930,0000010c43fc9ae9,7321,normalized_deferred,pos020,1264352611.0,190479715,193363299,normalized_routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded normalized video cluster,stage54,43fc9a_7321_pos020_4B5C7D63_minus_40000000_0B5C7D63.pss,stage54_cluster_closure|norm=0x40000000|normalized_value=190610787
818455121,0000010c43fc9ae9,7321,field_exact,pos024,939042206.0,938911134.0,941794718.0,routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,GO-overlay track flythrough preview,stage51,43fc9a_pos024_37F8A59E_37F6A59E_3822A59E_c3.pss,visual_confirmed|go_overlay|course_flythrough|new_family_candidate
819055472,0000010c43fc9ae9,7321,field_exact,pos094,546484295.0,546353223.0,549236807.0,routable,rejected,degraded_video,reject_black_video_family,medium,black/degraded video window,stage51,43fc9a_pos094_2092B047_2090B047_20BCB047_c3.pss,mpeg2video+audio|black_or_garbled_sheet
819315771,0000010c43fc9ae9,7321,unresolved,,,,,unresolved,unresolved,unresolved,unresolved,none,unresolved_0000010c43fc9ae9_7321,stage53,,no_integrated_rule_match
819879816,0000010c43fc9ae9,7321,normalized_deferred,pos024,3774146039.0,821224951.0,824108535.0,normalized_routable,soft_clean,track_flythrough_preview,track_flythrough_family_01,medium,Bago-overlay track flythrough preview (normalized deferred_oob),stage52,p024_bnorm_e0f4e5f7_30F2E5F7_311EE5F7,normalized_oob|visual_confirmed|bago_overlay|course_flythrough|mpeg2video|duration_missing|norm=0xB0000000|normalized_value=821356023
820084471,0000010c43fc9ae9,7321,normalized_deferred,pos094,1686212354.0,880774914.0,883658498.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,buggy challenge preview (normalized deferred_oob),stage52,p094_300m_6484a0c2_347F8F02_34AB8F02,normalized_oob|visual_confirmed|buggy_two_vehicle|challenge_taxonomy|mpeg2video|duration_present|norm=0x30000000|normalized_value=880905986
820289382,0000010c43fc9ae9,7321,field_exact,pos024,925218112.0,925087040.0,927970624.0,routable,clean,track_menu_preview,track_menu_preview_family_01,high,Fujitsu Siemens track/menu preview,stage51,fujitsu-NORM-43fc9a_stage24_rank03_pos024_3723B540_374FB540.pss,visual_confirmed|single_car_sponsor_backdrop
820644292,0000010c43fc9ae9,7321,normalized_deferred,pos020,3032363422.0,884748702.0,887632286.0,normalized_routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium,GO-overlay challenge preview (normalized deferred_oob),stage52,p020_800m_b4be319e_34BC319E_34E8319E,normalized_oob|visual_confirmed|go_overlay|challenge_taxonomy|mpeg2video|duration_present|norm=0x80000000|normalized_value=884879774
820804178,0000010c43fc9ae9,7321,field_exact,pos024,876598009.0,876466937.0,879350521.0,routable,soft_clean,challenge_preview,challenge_preview_family_misc,medium_high,Elf multi-vehicle challenge preview,stage51,43fc9a_pos024_343FD2F9_343DD2F9_3469D2F9_c4.pss,visual_confirmed|elf_branding|multi_vehicle_backdrop|duration_missing_but_sheet_clear
